Date,Time,Open,High,Low,Close,Volume
2018.06.14,00:00,1.33739,1.34463,1.32573,1.32601,190950
2018.06.15,00:00,1.32602,1.32978,1.32110,1.32796,187482
2018.06.18,00:00,1.32609,1.32791,1.32256,1.32443,155328
2018.06.19,00:00,1.32444,1.32726,1.31503,1.31724,180897
2018.06.20,00:00,1.31724,1.32162,1.31475,1.31683,173102
2018.06.21,00:00,1.31683,1.32695,1.31017,1.32373,216691
2018.06.22,00:00,1.32425,1.33144,1.32347,1.32628,181950
2018.06.25,00:00,1.32546,1.32903,1.32208,1.32762,188476
2018.06.26,00:00,1.32766,1.32917,1.31925,1.32201,176948
2018.06.27,00:00,1.32208,1.32336,1.31062,1.31137,191203
2018.06.28,00:00,1.31124,1.31203,1.30494,1.30761,199737
2018.06.29,00:00,1.30759,1.32130,1.30676,1.32064,210865
2018.07.02,00:00,1.31877,1.32085,1.30948,1.31416,187869
2018.07.03,00:00,1.31415,1.32067,1.31145,1.31895,182524
2018.07.04,00:00,1.31898,1.32493,1.31705,1.32252,148216
2018.07.05,00:00,1.32248,1.32745,1.32036,1.32209,197205
2018.07.06,00:00,1.32199,1.32898,1.32030,1.32796,159349
2018.07.09,00:00,1.33167,1.33625,1.31894,1.32547,213682
2018.07.10,00:00,1.32547,1.33007,1.32230,1.32712,166638
2018.07.11,00:00,1.32711,1.32850,1.31993,1.32017,208758
2018.07.12,00:00,1.32017,1.32445,1.31802,1.32043,170869
2018.07.13,00:00,1.32043,1.32378,1.31024,1.32349,176962
2018.07.16,00:00,1.32266,1.32925,1.32166,1.32337,138152
2018.07.17,00:00,1.32336,1.32685,1.30687,1.31140,184540
2018.07.18,00:00,1.31134,1.31176,1.30099,1.30677,173417
2018.07.19,00:00,1.30678,1.30828,1.29571,1.30133,187885
2018.07.20,00:00,1.30132,1.31401,1.29945,1.31309,177017
2018.07.23,00:00,1.31226,1.31580,1.30821,1.30995,136112
2018.07.24,00:00,1.31002,1.31592,1.30711,1.31397,145396
2018.07.25,00:00,1.31430,1.32004,1.31324,1.31856,157743
2018.07.26,00:00,1.31857,1.32129,1.31050,1.31055,146263
2018.07.27,00:00,1.31058,1.31306,1.30818,1.31029,133620
2018.07.30,00:00,1.31098,1.31517,1.30969,1.31304,130949
2018.07.31,00:00,1.31298,1.31724,1.30893,1.31189,128778
2018.08.01,00:00,1.31188,1.31442,1.30950,1.31256,59114
2018.08.02,00:00,1.31257,1.31283,1.30141,1.30153,67009
2018.08.03,00:00,1.30145,1.30429,1.29752,1.30008,59659
2018.08.06,00:00,1.29946,1.30076,1.29197,1.29433,46536
2018.08.07,00:00,1.29432,1.29731,1.29238,1.29387,47383
2018.08.08,00:00,1.29379,1.29596,1.28535,1.28791,56452
2018.08.09,00:00,1.28779,1.29112,1.28188,1.28228,56914
2018.08.10,00:00,1.28200,1.28365,1.27227,1.27706,80062
2018.08.13,00:00,1.27412,1.27910,1.27299,1.27587,69814
2018.08.14,00:00,1.27577,1.28267,1.27045,1.27194,65826
2018.08.15,00:00,1.27185,1.27350,1.26615,1.26956,69919
2018.08.16,00:00,1.26956,1.27538,1.26850,1.27132,70303
2018.08.17,00:00,1.27106,1.27523,1.26903,1.27513,63450
2018.08.20,00:00,1.27396,1.27991,1.27292,1.27968,49838
2018.08.21,00:00,1.27967,1.29242,1.27920,1.28928,61735
2018.08.22,00:00,1.28929,1.29359,1.28679,1.29088,60117
2018.08.23,00:00,1.29053,1.29178,1.28044,1.28106,60863
2018.08.24,00:00,1.28106,1.28804,1.27991,1.28472,58617
2018.08.27,00:00,1.28356,1.29007,1.28286,1.28904,50001
2018.08.28,00:00,1.28888,1.29315,1.28612,1.28674,62164
2018.08.29,00:00,1.28670,1.30320,1.28450,1.30246,69291
2018.08.30,00:00,1.30237,1.30429,1.29849,1.30064,65590
2018.08.31,00:00,1.30053,1.30284,1.29450,1.29577,69066
2018.09.03,00:00,1.29102,1.29332,1.28549,1.28687,55891
2018.09.04,00:00,1.28687,1.28755,1.28101,1.28524,63193
2018.09.05,00:00,1.28523,1.29825,1.27851,1.29028,67998
2018.09.06,00:00,1.29019,1.29617,1.28959,1.29250,65940
2018.09.07,00:00,1.29251,1.30280,1.29081,1.29172,74693
2018.09.10,00:00,1.29178,1.30513,1.28966,1.30248,55572
2018.09.11,00:00,1.30248,1.30869,1.29642,1.30293,62075
2018.09.12,00:00,1.30293,1.30821,1.29794,1.30423,62070
2018.09.13,00:00,1.30391,1.31240,1.30261,1.31058,62339
2018.09.14,00:00,1.31053,1.31426,1.30562,1.30700,61997
2018.09.17,00:00,1.30653,1.31646,1.30652,1.31536,59929
2018.09.18,00:00,1.31577,1.31718,1.31186,1.31465,68692
2018.09.19,00:00,1.31465,1.32146,1.30976,1.31420,68277
2018.09.20,00:00,1.31426,1.32977,1.31329,1.32601,75317
2018.09.21,00:00,1.32599,1.32762,1.30542,1.30807,70934
2018.09.24,00:00,1.30732,1.31668,1.30626,1.31166,58887
2018.09.25,00:00,1.31166,1.31932,1.30948,1.31764,63718
2018.09.26,00:00,1.31756,1.32170,1.31378,1.31635,66865
2018.09.27,00:00,1.31636,1.31777,1.30738,1.30747,71550
2018.09.28,00:00,1.30746,1.30899,1.30000,1.30284,65723
2018.10.01,00:00,1.30373,1.31156,1.30117,1.30409,60984
2018.10.02,00:00,1.30417,1.30480,1.29408,1.29786,68342
2018.10.03,00:00,1.29787,1.30228,1.29238,1.29380,75834
2018.10.04,00:00,1.29382,1.30409,1.29216,1.30220,75285
2018.10.05,00:00,1.30211,1.31228,1.30030,1.31134,72044
2018.10.08,00:00,1.31193,1.31324,1.30280,1.30875,66521
2018.10.09,00:00,1.30857,1.31498,1.30329,1.31419,76087
2018.10.10,00:00,1.31414,1.32154,1.31307,1.31877,73322
2018.10.11,00:00,1.31886,1.32481,1.31824,1.32277,92516
2018.10.12,00:00,1.32278,1.32574,1.31469,1.31513,79265
2018.10.15,00:00,1.30827,1.31814,1.30826,1.31519,73782
2018.10.16,00:00,1.31520,1.32359,1.31404,1.31830,73854
2018.10.17,00:00,1.31830,1.31922,1.30996,1.31142,73179
2018.10.18,00:00,1.31136,1.31310,1.30159,1.30169,73826
2018.10.19,00:00,1.30167,1.31037,1.30110,1.30664,70764
2018.10.22,00:00,1.30660,1.30895,1.29563,1.29648,69292
2018.10.23,00:00,1.29630,1.30437,1.29369,1.29827,81943
2018.10.24,00:00,1.29815,1.29903,1.28669,1.28804,84274
2018.10.25,00:00,1.28783,1.29191,1.27968,1.28172,80398
2018.10.26,00:00,1.28171,1.28411,1.27771,1.28287,89656
2018.10.29,00:00,1.28203,1.28525,1.27914,1.27914,72313
2018.10.30,00:00,1.27913,1.28121,1.26955,1.27014,74127
2018.10.31,00:00,1.27014,1.28304,1.26937,1.27637,70509
2018.11.01,00:00,1.27644,1.30344,1.27600,1.29992,83318
2018.11.02,00:00,1.29992,1.30403,1.29513,1.29695,74564
2018.11.05,00:00,1.30202,1.30555,1.29641,1.30361,64478
2018.11.06,00:00,1.30359,1.31069,1.30208,1.30972,72949
2018.11.07,00:00,1.30940,1.31744,1.30732,1.31253,87028
2018.11.08,00:00,1.31245,1.31495,1.30449,1.30604,81236
2018.11.09,00:00,1.30603,1.30699,1.29579,1.29734,79367
2018.11.12,00:00,1.29124,1.29464,1.28271,1.28491,82193
2018.11.13,00:00,1.28465,1.30469,1.28362,1.29659,89589
2018.11.14,00:00,1.29666,1.30717,1.28812,1.29839,99824
2018.11.15,00:00,1.29840,1.30297,1.27234,1.27594,104409
2018.11.16,00:00,1.27507,1.28772,1.27507,1.28268,80738
2018.11.19,00:00,1.28425,1.28842,1.27944,1.28443,65898
2018.11.20,00:00,1.28443,1.28824,1.27761,1.27863,71503
2018.11.21,00:00,1.27866,1.28193,1.27640,1.27748,66193
2018.11.22,00:00,1.27744,1.29274,1.27678,1.28754,60444
2018.11.23,00:00,1.28750,1.28828,1.27979,1.28010,63267
2018.11.26,00:00,1.28218,1.28636,1.27951,1.28025,62722
2018.11.27,00:00,1.27999,1.28192,1.27250,1.27417,82960
2018.11.28,00:00,1.27419,1.28466,1.27318,1.28231,77077
2018.11.29,00:00,1.28231,1.28495,1.27552,1.27852,78120
2018.11.30,00:00,1.27851,1.28094,1.27349,1.27491,76198
2018.12.03,00:00,1.27646,1.28244,1.26984,1.27224,76589
2018.12.04,00:00,1.27239,1.28395,1.26585,1.27123,88088
2018.12.05,00:00,1.27115,1.27982,1.26719,1.27320,70735
2018.12.06,00:00,1.27316,1.28110,1.26993,1.27767,89574
2018.12.07,00:00,1.27737,1.27900,1.27104,1.27345,77214
2018.12.10,00:00,1.27018,1.27582,1.25065,1.25559,88891
2018.12.11,00:00,1.25540,1.26378,1.24798,1.24845,83773
2018.12.12,00:00,1.24845,1.26713,1.24769,1.26234,95452
2018.12.13,00:00,1.26234,1.26864,1.26097,1.26128,74311
2018.12.14,00:00,1.26073,1.26649,1.25293,1.25806,76023
2018.12.17,00:00,1.25971,1.26464,1.25462,1.26083,75991
2018.12.18,00:00,1.26088,1.27054,1.26031,1.26286,80868
2018.12.19,00:00,1.26299,1.26788,1.26062,1.26093,91046
2018.12.20,00:00,1.26087,1.27071,1.26071,1.26547,94057
2018.12.21,00:00,1.26522,1.26975,1.26176,1.26344,92414
2018.12.24,00:00,1.26396,1.27384,1.26346,1.26946,70429
2018.12.26,00:00,1.26525,1.27186,1.26305,1.26324,54871
2018.12.27,00:00,1.26324,1.26751,1.26154,1.26405,102894
2018.12.28,00:00,1.26401,1.27080,1.26349,1.26934,69205
2018.12.31,00:00,1.26915,1.28143,1.26800,1.27257,61416
2019.01.02,00:00,1.27170,1.27725,1.25811,1.26035,81371
2019.01.03,00:00,1.26032,1.26472,1.23921,1.26241,92680
2019.01.04,00:00,1.26236,1.27443,1.26157,1.27263,83004
2019.01.07,00:00,1.27135,1.27864,1.27112,1.27699,65483
2019.01.08,00:00,1.27762,1.27968,1.27065,1.27121,66657
2019.01.09,00:00,1.27121,1.28032,1.27089,1.27869,80011
2019.01.10,00:00,1.27872,1.28006,1.27279,1.27481,73838
2019.01.11,00:00,1.27458,1.28657,1.27096,1.28390,78060
2019.01.14,00:00,1.28486,1.29299,1.28188,1.28498,72907
2019.01.15,00:00,1.28499,1.29154,1.26679,1.28567,84605
2019.01.16,00:00,1.28571,1.28971,1.28247,1.28759,67267
2019.01.17,00:00,1.28759,1.30005,1.28320,1.29839,72305
2019.01.18,00:00,1.29839,1.29928,1.28563,1.28719,61362
2019.01.21,00:00,1.28728,1.29100,1.28304,1.28898,53537
2019.01.22,00:00,1.28898,1.29748,1.28550,1.29564,64687
2019.01.23,00:00,1.29556,1.30805,1.29420,1.30669,67516
2019.01.24,00:00,1.30661,1.30937,1.30120,1.30632,71729
2019.01.25,00:00,1.30639,1.32173,1.30568,1.31963,74126
2019.01.28,00:00,1.31866,1.32088,1.31360,1.31519,35595
2019.01.29,00:00,1.31516,1.31967,1.30554,1.30645,47003
2019.01.30,00:00,1.30653,1.31449,1.30541,1.31159,71692
2019.01.31,00:00,1.31154,1.31597,1.30973,1.31044,66808
2019.02.01,00:00,1.30990,1.31145,1.30430,1.30766,61792
2019.02.04,00:00,1.30604,1.31029,1.30287,1.30347,55453
2019.02.05,00:00,1.30346,1.30511,1.29246,1.29498,53840
2019.02.06,00:00,1.29493,1.29788,1.29244,1.29289,57549
2019.02.07,00:00,1.29269,1.29959,1.28539,1.29460,61434
2019.02.08,00:00,1.29469,1.29760,1.29209,1.29407,50968
2019.02.11,00:00,1.29296,1.29370,1.28445,1.28563,50400
2019.02.12,00:00,1.28564,1.29091,1.28322,1.28916,54439
2019.02.13,00:00,1.28919,1.29581,1.28434,1.28437,61254
2019.02.14,00:00,1.28428,1.28773,1.27726,1.27965,60736
2019.02.15,00:00,1.27965,1.28979,1.27844,1.28879,58676
2019.02.18,00:00,1.29014,1.29380,1.28912,1.29176,54935
2019.02.19,00:00,1.29175,1.30725,1.28954,1.30590,59240
2019.02.20,00:00,1.30591,1.31092,1.30116,1.30481,61828
2019.02.21,00:00,1.30482,1.30943,1.30258,1.30355,66345
2019.02.22,00:00,1.30363,1.30795,1.29679,1.30544,59910
2019.02.25,00:00,1.30695,1.31135,1.30447,1.30954,58848
2019.02.26,00:00,1.30957,1.32876,1.30948,1.32500,76118
2019.02.27,00:00,1.32501,1.33496,1.32327,1.33054,74346
2019.02.28,00:00,1.33054,1.33188,1.32530,1.32615,67196
2019.03.01,00:00,1.32607,1.32859,1.31717,1.32106,64611
2019.03.04,00:00,1.32419,1.32539,1.31663,1.31728,61967
2019.03.05,00:00,1.31721,1.31981,1.30976,1.31767,51551
2019.03.06,00:00,1.31770,1.31807,1.31242,1.31669,79757
2019.03.07,00:00,1.31662,1.31844,1.30679,1.30796,131324
2019.03.08,00:00,1.30796,1.31078,1.29892,1.30116,133716
2019.03.11,00:00,1.29818,1.31699,1.29601,1.31442,133311
2019.03.12,00:00,1.31442,1.32878,1.30045,1.30745,160419
2019.03.13,00:00,1.30745,1.33808,1.30592,1.33367,134843
2019.03.14,00:00,1.33370,1.33373,1.32067,1.32397,143905
2019.03.15,00:00,1.32392,1.32993,1.32024,1.32903,124609
2019.03.18,00:00,1.32949,1.32997,1.31839,1.32525,109027
2019.03.19,00:00,1.32512,1.33108,1.32408,1.32654,108781
2019.03.20,00:00,1.32641,1.32720,1.31458,1.31887,141852
2019.03.21,00:00,1.31887,1.32266,1.30031,1.31035,152320
2019.03.22,00:00,1.30899,1.32235,1.30805,1.31990,153657
2019.03.25,00:00,1.32154,1.32459,1.31597,1.31636,130453
2019.03.26,00:00,1.31658,1.32611,1.31575,1.32014,135848
2019.03.27,00:00,1.32014,1.32691,1.31660,1.31842,159158
2019.03.28,00:00,1.31860,1.32118,1.30345,1.30375,153419
2019.03.29,00:00,1.30375,1.31354,1.29774,1.30291,142744
2019.04.01,00:00,1.30337,1.31492,1.30057,1.31024,105075
2019.04.02,00:00,1.30996,1.31490,1.30131,1.31313,97500
2019.04.03,00:00,1.31125,1.31959,1.31125,1.31513,88911
2019.04.04,00:00,1.31528,1.31906,1.30598,1.30728,87973
2019.04.05,00:00,1.30728,1.31217,1.29866,1.30359,79577
2019.04.08,00:00,1.30270,1.30739,1.30210,1.30563,72109
2019.04.09,00:00,1.30555,1.31209,1.30304,1.30424,72849
2019.04.10,00:00,1.30495,1.31196,1.30416,1.30849,73921
2019.04.11,00:00,1.30854,1.31087,1.30501,1.30516,66660
2019.04.12,00:00,1.30517,1.31325,1.30503,1.30720,67110
2019.04.15,00:00,1.30767,1.31186,1.30694,1.30948,59811
2019.04.16,00:00,1.30896,1.31010,1.30424,1.30455,69158
2019.04.17,00:00,1.30483,1.30671,1.30285,1.30350,64929
2019.04.18,00:00,1.30344,1.30522,1.29790,1.29813,76376
2019.04.19,00:00,1.29809,1.30082,1.29809,1.29831,87050
2019.04.22,00:00,1.29928,1.29988,1.29748,1.29769,33487
2019.04.23,00:00,1.29782,1.30183,1.29278,1.29365,66775
2019.04.24,00:00,1.29349,1.29633,1.28879,1.29020,75595
2019.04.25,00:00,1.29009,1.29161,1.28654,1.28965,71410
2019.04.26,00:00,1.28890,1.29429,1.28747,1.29161,70700
2019.04.29,00:00,1.29132,1.29464,1.29047,1.29308,55262
2019.04.30,00:00,1.29308,1.30482,1.29196,1.30292,70884
2019.05.01,00:00,1.30243,1.31023,1.30243,1.30490,62411
2019.05.02,00:00,1.30487,1.30799,1.30177,1.30240,68632
2019.05.03,00:00,1.30218,1.31763,1.29884,1.31749,72080
2019.05.06,00:00,1.31398,1.31703,1.30809,1.30960,70034
2019.05.07,00:00,1.30943,1.31310,1.30393,1.30708,72170
2019.05.08,00:00,1.30707,1.30799,1.29866,1.30025,77896
2019.05.09,00:00,1.30013,1.30355,1.29672,1.30093,76587
2019.05.10,00:00,1.30092,1.30471,1.29908,1.30000,75229
2019.05.13,00:00,1.29919,1.30402,1.29407,1.29556,64991
2019.05.14,00:00,1.29556,1.29698,1.29027,1.29034,63414
2019.05.15,00:00,1.29035,1.29227,1.28261,1.28404,68888
2019.05.16,00:00,1.28404,1.28516,1.27874,1.27912,59097
2019.05.17,00:00,1.27912,1.27976,1.27144,1.27159,62592
2019.05.20,00:00,1.27313,1.27568,1.27144,1.27203,50597
2019.05.21,00:00,1.27203,1.28134,1.26849,1.27045,68635
2019.05.22,00:00,1.27045,1.27190,1.26239,1.26492,63336
2019.05.23,00:00,1.26491,1.26834,1.26048,1.26561,69874
2019.05.24,00:00,1.26560,1.27320,1.26470,1.27113,65761
2019.05.27,00:00,1.27245,1.27474,1.26670,1.26761,53456
2019.05.28,00:00,1.26733,1.27017,1.26502,1.26515,66878
2019.05.29,00:00,1.26511,1.26710,1.26114,1.26253,64345
2019.05.30,00:00,1.26251,1.26400,1.25803,1.26030,56649
2019.05.31,00:00,1.26030,1.26439,1.25589,1.26282,73620
2019.06.03,00:00,1.26260,1.26737,1.26100,1.26633,71818
2019.06.04,00:00,1.26623,1.27139,1.26418,1.26979,79076
2019.06.05,00:00,1.26843,1.27434,1.26801,1.26828,78139
2019.06.06,00:00,1.26794,1.27417,1.26685,1.26835,77087
2019.06.07,00:00,1.26803,1.27627,1.26803,1.27357,72803
2019.06.10,00:00,1.27232,1.27352,1.26527,1.26843,65913
2019.06.11,00:00,1.26845,1.27321,1.26701,1.27131,78325
2019.06.12,00:00,1.27113,1.27582,1.26812,1.26878,79263
2019.06.13,00:00,1.26873,1.27075,1.26618,1.26722,72743
2019.06.14,00:00,1.26704,1.26816,1.25797,1.25881,74116
2019.06.17,00:00,1.25782,1.26052,1.25318,1.25334,56350
2019.06.18,00:00,1.25332,1.25642,1.25058,1.25551,79115
2019.06.19,00:00,1.25548,1.26734,1.25422,1.26407,76421
2019.06.20,00:00,1.26408,1.27265,1.26233,1.27026,96188
2019.06.21,00:00,1.27027,1.27461,1.26420,1.27444,87586
2019.06.24,00:00,1.27324,1.27661,1.27078,1.27339,67811
2019.06.25,00:00,1.27300,1.27835,1.26713,1.26786,78022
2019.06.26,00:00,1.26721,1.27070,1.26623,1.26869,86996
2019.06.27,00:00,1.26867,1.27244,1.26599,1.26599,77034
2019.06.28,00:00,1.26593,1.27343,1.26592,1.26959,73495
2019.07.01,00:00,1.27011,1.27053,1.26315,1.26363,73691
2019.07.02,00:00,1.26363,1.26476,1.25835,1.25920,68846
2019.07.03,00:00,1.25917,1.25998,1.25569,1.25603,61575
2019.07.04,00:00,1.25583,1.25907,1.25564,1.25756,46335
2019.07.05,00:00,1.25753,1.25872,1.24808,1.25259,65090
2019.07.08,00:00,1.25224,1.25393,1.24994,1.25156,50373
2019.07.09,00:00,1.25043,1.25219,1.24390,1.24583,56540
2019.07.10,00:00,1.24583,1.25207,1.24434,1.25016,69063
2019.07.11,00:00,1.24903,1.25710,1.24903,1.25218,70748
2019.07.12,00:00,1.25219,1.25783,1.25062,1.25760,66965
2019.07.15,00:00,1.25394,1.25775,1.25099,1.25154,52563
2019.07.16,00:00,1.25143,1.25200,1.23960,1.24070,64128
2019.07.17,00:00,1.24023,1.24560,1.23818,1.24314,61185
2019.07.18,00:00,1.24283,1.25579,1.24238,1.25449,68802
2019.07.19,00:00,1.25450,1.25560,1.24757,1.25043,59562
2019.07.22,00:00,1.24756,1.25179,1.24551,1.24753,52004
2019.07.23,00:00,1.24748,1.24813,1.24175,1.24366,60852
2019.07.24,00:00,1.24366,1.25218,1.24263,1.24823,58290
2019.07.25,00:00,1.24803,1.25174,1.24364,1.24461,66806
2019.07.26,00:00,1.24461,1.24592,1.23757,1.23812,51417
2019.07.29,00:00,1.23724,1.23828,1.22120,1.22149,53180
2019.07.30,00:00,1.22133,1.22256,1.21187,1.21473,68814
2019.07.31,00:00,1.21463,1.22491,1.21339,1.21501,72684
2019.08.01,00:00,1.21433,1.21711,1.20790,1.21166,86681
2019.08.02,00:00,1.21167,1.21690,1.20896,1.21602,89909
2019.08.05,00:00,1.21120,1.21879,1.20994,1.21357,88612
2019.08.06,00:00,1.21345,1.22072,1.21334,1.21615,90295
2019.08.07,00:00,1.21585,1.21885,1.21188,1.21397,95274
2019.08.08,00:00,1.21284,1.21801,1.20928,1.21319,74710
2019.08.09,00:00,1.21318,1.21458,1.20222,1.20232,69387
2019.08.12,00:00,1.20406,1.21056,1.20148,1.20735,69268
2019.08.13,00:00,1.20734,1.20971,1.20415,1.20571,72507
2019.08.14,00:00,1.20570,1.21002,1.20445,1.20531,75497
2019.08.15,00:00,1.20531,1.21498,1.20494,1.20779,75624
2019.08.16,00:00,1.20724,1.21744,1.20724,1.21430,66611
2019.08.19,00:00,1.21443,1.21724,1.21042,1.21229,53509
2019.08.20,00:00,1.21229,1.21785,1.20640,1.21657,68988
2019.08.21,00:00,1.21526,1.21747,1.21119,1.21192,63607
2019.08.22,00:00,1.21183,1.22725,1.21081,1.22511,69365
2019.08.23,00:00,1.22393,1.22931,1.21939,1.22919,77287
2019.08.26,00:00,1.22630,1.22851,1.22075,1.22158,93363
2019.08.27,00:00,1.22159,1.23091,1.22054,1.22827,74963
2019.08.28,00:00,1.22824,1.22895,1.21559,1.22024,78146
2019.08.29,00:00,1.22024,1.22319,1.21717,1.21775,74663
2019.08.30,00:00,1.21774,1.22246,1.21390,1.21641,75354
2019.09.02,00:00,1.21406,1.21742,1.20354,1.20599,64318
2019.09.03,00:00,1.20553,1.21051,1.19579,1.20580,82082
2019.09.04,00:00,1.20499,1.22566,1.20489,1.22468,88119
2019.09.05,00:00,1.22479,1.23531,1.22097,1.23197,96012
2019.09.06,00:00,1.23197,1.23432,1.22789,1.22869,76240
2019.09.09,00:00,1.22651,1.23840,1.22330,1.23421,82711
2019.09.10,00:00,1.23397,1.23789,1.23063,1.23418,76844
2019.09.11,00:00,1.23324,1.23703,1.23122,1.23270,94000
2019.09.12,00:00,1.23269,1.23663,1.22831,1.23234,139044
2019.09.13,00:00,1.23276,1.25056,1.23233,1.25041,125751
2019.09.16,00:00,1.24610,1.25025,1.23987,1.24225,112024
2019.09.17,00:00,1.24225,1.25270,1.23922,1.24956,116750
2019.09.18,00:00,1.24957,1.25120,1.24390,1.24677,116393
2019.09.19,00:00,1.24676,1.25600,1.24378,1.25182,137838
2019.09.20,00:00,1.25182,1.25818,1.24589,1.24700,149056
2019.09.23,00:00,1.24652,1.24904,1.24125,1.24317,140012
2019.09.24,00:00,1.24316,1.25028,1.24139,1.24885,146150
2019.09.25,00:00,1.24890,1.24955,1.23439,1.23449,138001
2019.09.26,00:00,1.23449,1.23801,1.23022,1.23140,131177
2019.09.27,00:00,1.23169,1.23362,1.22706,1.22882,122436
2019.09.30,00:00,1.22827,1.23461,1.22638,1.22882,117400
2019.10.01,00:00,1.22739,1.23393,1.22058,1.22990,158138
2019.10.02,00:00,1.22880,1.23241,1.22265,1.22979,139761
2019.10.03,00:00,1.22979,1.24129,1.22653,1.23170,160951
2019.10.04,00:00,1.23251,1.23569,1.22757,1.23327,127673
2019.10.07,00:00,1.23048,1.23365,1.22871,1.22881,114654
2019.10.08,00:00,1.22881,1.23024,1.21949,1.22152,152955
2019.10.09,00:00,1.22180,1.22910,1.21973,1.22013,133104
2019.10.10,00:00,1.22043,1.24692,1.22017,1.24240,198139
2019.10.11,00:00,1.24201,1.27069,1.24070,1.26462,231827
2019.10.14,00:00,1.26200,1.26499,1.25156,1.26033,183676
2019.10.15,00:00,1.26080,1.27995,1.26001,1.27803,240871
2019.10.16,00:00,1.27803,1.28775,1.26557,1.28243,240549
2019.10.17,00:00,1.28243,1.29903,1.27486,1.28902,247461
2019.10.18,00:00,1.28894,1.29638,1.28391,1.29497,190404
2019.10.21,00:00,1.29460,1.30124,1.28738,1.29592,186721
2019.10.22,00:00,1.29589,1.30002,1.28617,1.28733,197612
2019.10.23,00:00,1.28708,1.29216,1.28412,1.29129,180614
2019.10.24,00:00,1.29043,1.29498,1.27880,1.28502,167162
2019.10.25,00:00,1.28501,1.28627,1.28039,1.28300,128192
2019.10.28,00:00,1.28070,1.28762,1.28070,1.28553,125444
2019.10.29,00:00,1.28553,1.29046,1.28061,1.28680,153424
2019.10.30,00:00,1.28682,1.29072,1.28377,1.28966,152018
2019.10.31,00:00,1.28960,1.29756,1.28929,1.29405,167251
2019.11.01,00:00,1.29402,1.29723,1.29239,1.29404,156924
2019.11.04,00:00,1.29171,1.29424,1.28758,1.28814,133989
2019.11.05,00:00,1.28817,1.29042,1.28772,1.28934,46344
